customer_id,Recency,Frequency,Monetary,Cluster
29350,124,9,45.28,Loyal Customers
29353,23,3,38.37,Loyal Customers
29354,32,43,44.77,Loyal Customers
29355,268,2,29.59,Casual Customers
29357,61,2,42.74,Lost Customers
29359,89,40,45.15,Loyal Customers
29360,38,36,41.79,Loyal Customers
29361,270,7,37.39,Casual Customers
29368,1030,2,47.81,Lost Customers
29369,1757,2,55.21,Lost Customers
29371,80,19,43.08,Loyal Customers
29373,175,2,14.22,Casual Customers
29377,50,39,41.68,Loyal Customers
29379,408,6,44.39,Lost Customers
29380,28,28,37.56,Loyal Customers
29382,182,20,40.29,Loyal Customers
29383,32,104,41.69,Loyal Customers
29384,776,2,41.04,Casual Customers
29385,527,4,51.74,Lost Customers
29386,3,62,44.67,Loyal Customers
29389,42,17,39.47,Loyal Customers
29391,1176,1,24.86,Casual Customers
29392,70,20,40.79,Loyal Customers
29394,820,1,33.78,Casual Customers
29395,73,8,23.55,Casual Customers
29396,65,26,38.2,Loyal Customers
29400,42,18,48.27,Loyal Customers
29403,2120,1,72.42,Lost Customers
29405,1373,3,46.12,Lost Customers
29406,30,47,41.47,Loyal Customers
29410,69,22,39.27,Loyal Customers
29411,16,5,46.33,Loyal Customers
29419,182,3,67.12,Lost Customers
29420,54,6,34.49,Loyal Customers
29422,19,66,38.95,Loyal Customers
29426,23,2,42.46,Loyal Customers
29428,473,2,18.41,Casual Customers
29432,425,6,45.24,Lost Customers
29433,64,17,38.74,Loyal Customers
29434,59,16,42.1,Loyal Customers
29435,40,90,43.52,Loyal Customers
29436,147,3,34.3,Casual Customers
29437,21,11,30.14,Loyal Customers
29438,0,35,44.88,Loyal Customers
29441,114,9,41.5,Loyal Customers
29442,257,2,56.08,Lost Customers
29443,256,5,42.73,Lost Customers
29444,11,94,43.31,Loyal Customers
29445,1113,1,43.48,Lost Customers
29446,32,15,38.16,Loyal Customers
29447,87,2,34.11,Casual Customers
29453,376,4,47.78,Lost Customers
29455,1113,1,23.12,Casual Customers
29456,77,38,39.89,Loyal Customers
29458,591,4,42.3,Casual Customers
29460,269,11,35.77,Casual Customers
29462,900,2,69.26,Lost Customers
29464,67,33,38.25,Loyal Customers
29465,147,1,9.61,Casual Customers
29467,556,9,56.55,Lost Customers
29469,139,6,27.12,Casual Customers
29472,8,96,43.74,Loyal Customers
29475,19,30,44.96,Loyal Customers
29477,35,58,38.84,Loyal Customers
29479,69,2,34.37,Casual Customers
29480,63,12,36.83,Loyal Customers
29482,28,77,39.76,Loyal Customers
29486,73,17,38.27,Loyal Customers
29487,28,4,40.99,Loyal Customers
29488,132,2,41.67,Casual Customers
29491,235,2,55.5,Lost Customers
29493,44,18,37.56,Loyal Customers
29494,9,31,38.15,Loyal Customers
29496,49,749,41.73,Loyal Customers
29501,6,42,44.02,Loyal Customers
29502,140,4,48.48,Lost Customers
29503,47,29,44.39,Loyal Customers
29504,5,63,40.59,Loyal Customers
29505,1464,4,48.92,Lost Customers
29506,94,7,43.31,Loyal Customers
29511,55,144,41.59,Loyal Customers
29512,910,1,32.45,Casual Customers
29516,347,3,46.18,Lost Customers
29520,1514,1,58.71,Lost Customers
29521,481,3,57.78,Lost Customers
29522,88,3,36.58,Casual Customers
29525,784,1,39.62,Casual Customers
29528,15,17,47.05,Loyal Customers
29529,1021,1,28.85,Casual Customers
29532,287,6,42.71,Lost Customers
29534,43,40,42.58,Loyal Customers
29535,3,136,45.99,Loyal Customers
29536,161,16,34.03,Loyal Customers
29538,37,55,44.7,Loyal Customers
29539,4,54,36.32,Loyal Customers
29540,1279,1,48.8,Lost Customers
29544,126,5,50.46,Lost Customers
29548,217,15,48.66,Loyal Customers
29549,30,2,38.7,Loyal Customers
29551,141,10,40.7,Loyal Customers
29553,292,9,43.32,Lost Customers
29554,158,1,23.16,Casual Customers
29555,333,8,57.02,Lost Customers
29558,0,74,45.15,Loyal Customers
29559,44,31,53.02,Loyal Customers
29561,5,73,40.13,Loyal Customers
29563,174,8,29.37,Casual Customers
29564,10,23,37.01,Loyal Customers
29569,281,13,41.95,Loyal Customers
29571,78,31,38.41,Loyal Customers
29573,165,3,44.5,Lost Customers
29578,486,12,44.4,Lost Customers
29579,40,41,42.61,Loyal Customers
29581,94,14,47.01,Loyal Customers
29585,221,5,40.66,Casual Customers
29587,507,2,56.7,Lost Customers
29589,381,1,26.47,Casual Customers
29590,311,9,38.68,Casual Customers
29591,209,2,37.0,Casual Customers
29594,289,1,38.18,Casual Customers
29595,157,22,41.56,Loyal Customers
29596,188,6,47.72,Lost Customers
29597,1749,1,34.31,Casual Customers
29598,39,44,42.0,Loyal Customers
29600,213,6,40.18,Casual Customers
29601,247,3,39.56,Casual Customers
29605,73,35,39.49,Loyal Customers
29607,49,3,44.56,Loyal Customers
29608,717,3,49.51,Lost Customers
29609,119,1,66.77,Lost Customers
29611,36,81,41.64,Loyal Customers
29612,35,54,45.91,Loyal Customers
29615,141,4,47.74,Lost Customers
29619,33,39,48.74,Loyal Customers
29622,1415,1,17.95,Casual Customers
29624,26,70,39.97,Loyal Customers
29628,35,98,42.08,Loyal Customers
29630,1841,1,44.45,Lost Customers
29631,441,12,45.48,Lost Customers
29634,57,18,43.44,Loyal Customers
29635,629,1,44.57,Lost Customers
29637,251,2,39.0,Casual Customers
29642,141,6,33.67,Casual Customers
29645,35,29,39.22,Loyal Customers
29650,508,3,31.74,Casual Customers
29652,54,14,33.11,Loyal Customers
29653,164,4,37.62,Casual Customers
29656,553,4,58.83,Lost Customers
29657,1760,1,68.47,Lost Customers
29661,69,2,36.66,Casual Customers
29662,91,12,45.87,Loyal Customers
29664,781,16,40.72,Casual Customers
29665,38,11,44.2,Loyal Customers
29667,24,1,72.78,Lost Customers
29668,356,5,45.25,Lost Customers
29669,69,18,42.73,Loyal Customers
29678,32,5,48.66,Loyal Customers
29679,88,8,48.85,Loyal Customers
29680,147,3,19.36,Casual Customers
29681,248,2,37.76,Casual Customers
29682,12,52,43.55,Loyal Customers
29683,21,6,33.98,Loyal Customers
29686,661,8,40.72,Casual Customers
29687,24,8,35.28,Loyal Customers
29688,54,32,48.68,Loyal Customers
29690,55,40,39.17,Loyal Customers
29691,19,19,42.92,Loyal Customers
29694,60,15,43.44,Loyal Customers
29696,377,1,43.2,Lost Customers
29698,138,9,50.55,Loyal Customers
29700,503,3,39.32,Casual Customers
29701,62,14,42.23,Loyal Customers
29702,226,4,53.89,Lost Customers
29704,367,6,37.9,Casual Customers
29707,991,2,35.96,Casual Customers
29709,67,7,56.77,Lost Customers
29710,768,1,60.97,Lost Customers
29717,9,20,39.83,Loyal Customers
29718,17,15,39.13,Loyal Customers
29721,2,248,41.33,Loyal Customers
29722,8,63,43.62,Loyal Customers
29724,39,126,39.91,Loyal Customers
29725,864,4,33.42,Casual Customers
29726,27,23,39.95,Loyal Customers
29728,43,36,49.22,Loyal Customers
29730,94,8,40.59,Loyal Customers
29731,39,36,43.12,Loyal Customers
29733,23,123,44.45,Loyal Customers
29734,113,16,42.03,Loyal Customers
29735,202,1,43.85,Lost Customers
29736,1846,1,13.39,Casual Customers
29737,26,21,45.33,Loyal Customers
29738,448,1,19.82,Casual Customers
29739,205,9,56.4,Lost Customers
29740,886,3,17.72,Casual Customers
29741,394,1,33.39,Casual Customers
29743,303,10,57.2,Lost Customers
29744,104,22,45.58,Loyal Customers
29745,94,11,53.29,Loyal Customers
29746,488,1,40.2,Casual Customers
29747,182,3,44.04,Lost Customers
29754,665,2,35.17,Casual Customers
29756,14,104,42.82,Loyal Customers
29762,42,43,45.32,Loyal Customers
29766,119,6,50.01,Lost Customers
29769,74,35,48.13,Loyal Customers
29770,2111,1,24.52,Casual Customers
29773,667,3,40.6,Casual Customers
29775,13,20,48.73,Loyal Customers
29776,74,17,46.18,Loyal Customers
29778,9,20,40.14,Loyal Customers
29780,232,6,37.4,Casual Customers
29781,123,24,45.14,Loyal Customers
29782,10,105,41.89,Loyal Customers
29788,66,31,42.36,Loyal Customers
29789,116,12,40.99,Loyal Customers
29790,1478,1,33.74,Casual Customers
29793,379,1,71.35,Lost Customers
29798,133,8,42.26,Loyal Customers
29799,433,7,42.81,Lost Customers
29806,85,19,45.2,Loyal Customers
29808,236,3,44.5,Lost Customers
29809,3,96,41.86,Loyal Customers
29810,179,11,46.37,Loyal Customers
29814,184,7,47.96,Lost Customers
29816,39,5,41.88,Loyal Customers
29818,326,6,41.35,Casual Customers
29819,131,2,17.8,Casual Customers
29824,154,6,24.92,Casual Customers
29826,60,7,42.25,Loyal Customers
29827,172,13,49.54,Loyal Customers
29829,87,7,51.12,Loyal Customers
29830,837,1,35.38,Casual Customers
29833,61,16,40.22,Loyal Customers
29834,1669,2,28.24,Casual Customers
29835,255,11,39.35,Loyal Customers
29837,31,37,39.42,Loyal Customers
29839,41,38,42.94,Loyal Customers
29842,300,4,49.74,Lost Customers
29844,72,57,41.5,Loyal Customers
29845,47,10,47.27,Loyal Customers
29848,432,2,55.99,Lost Customers
29849,57,213,40.12,Loyal Customers
29851,403,3,43.79,Lost Customers
29852,636,2,47.16,Lost Customers
29855,7,43,47.6,Loyal Customers
29856,19,98,41.01,Loyal Customers
29858,73,20,41.82,Loyal Customers
29860,294,6,48.27,Lost Customers
29861,35,14,49.27,Loyal Customers
29864,157,10,41.34,Loyal Customers
29867,33,62,42.77,Loyal Customers
29869,29,22,40.76,Loyal Customers
29870,6,175,42.89,Loyal Customers
29871,16,20,46.71,Loyal Customers
29872,118,3,59.5,Lost Customers
29874,63,9,40.14,Loyal Customers
29877,92,8,31.16,Casual Customers
29881,249,3,34.02,Casual Customers
29882,889,4,46.98,Lost Customers
29884,66,9,45.04,Loyal Customers
29885,203,1,75.83,Lost Customers
29887,127,8,51.72,Lost Customers
29893,175,1,26.84,Casual Customers
29894,27,97,43.02,Loyal Customers
29895,146,2,31.98,Casual Customers
29896,1288,1,75.28,Lost Customers
29897,36,42,36.33,Loyal Customers
29898,47,14,45.69,Loyal Customers
29905,130,16,39.24,Loyal Customers
29906,908,1,46.48,Lost Customers
29907,49,6,46.68,Loyal Customers
29910,28,12,48.37,Loyal Customers
29911,35,36,43.96,Loyal Customers
29914,1028,2,68.38,Lost Customers
29916,2215,2,52.11,Lost Customers
29917,103,5,57.87,Lost Customers
29918,35,62,40.32,Loyal Customers
29919,365,3,28.52,Casual Customers
29923,36,33,39.41,Loyal Customers
29926,131,4,34.43,Casual Customers
29927,92,4,44.72,Lost Customers
29928,72,30,41.7,Loyal Customers
29929,1664,1,59.46,Lost Customers
29930,1146,1,79.26,Lost Customers
29931,92,32,43.82,Loyal Customers
29932,27,17,43.23,Loyal Customers
29933,233,11,40.77,Loyal Customers
29934,22,30,40.89,Loyal Customers
29936,50,2,56.12,Lost Customers
29937,68,32,42.47,Loyal Customers
29940,1288,1,33.77,Casual Customers
29945,42,1,57.8,Lost Customers
29949,202,3,42.61,Lost Customers
29950,146,4,42.73,Lost Customers
29951,640,4,43.95,Lost Customers
29952,1085,1,66.67,Lost Customers
29956,202,22,38.44,Loyal Customers
29957,76,9,45.41,Loyal Customers
29961,239,4,57.99,Lost Customers
29965,49,9,47.49,Loyal Customers
29967,34,21,45.5,Loyal Customers
29968,252,8,41.32,Casual Customers
29970,456,3,38.17,Casual Customers
29971,297,6,44.4,Lost Customers
29972,89,6,30.91,Casual Customers
29973,61,13,33.49,Loyal Customers
29974,194,5,40.06,Casual Customers
29976,815,1,74.39,Lost Customers
29977,698,2,28.8,Casual Customers
29978,24,130,42.14,Loyal Customers
29980,7,245,40.98,Loyal Customers
29981,372,3,48.38,Lost Customers
29983,26,45,43.18,Loyal Customers
29984,136,14,41.37,Loyal Customers
29985,420,7,60.95,Lost Customers
29986,145,11,32.5,Loyal Customers
29988,482,1,64.73,Lost Customers
29990,401,5,39.57,Casual Customers
29992,74,5,31.53,Casual Customers
29993,9,7,46.35,Loyal Customers
29994,58,25,50.45,Loyal Customers
29996,2,9,44.37,Loyal Customers
29998,0,24,41.7,Loyal Customers
30000,13,39,43.22,Loyal Customers
30001,1541,1,38.12,Casual Customers
30002,47,46,39.8,Loyal Customers
30007,62,5,50.46,Loyal Customers
30008,39,14,48.2,Loyal Customers
30011,42,37,45.18,Loyal Customers
30012,1088,2,26.48,Casual Customers
30015,49,19,41.26,Loyal Customers
30017,411,1,32.45,Casual Customers
30018,692,1,8.78,Casual Customers
30019,26,60,45.66,Loyal Customers
30020,260,11,39.56,Loyal Customers
30025,50,25,44.95,Loyal Customers
30026,596,1,56.56,Lost Customers
30027,1260,1,63.94,Lost Customers
30029,266,13,39.63,Loyal Customers
30030,56,155,44.2,Loyal Customers
30031,53,17,37.6,Loyal Customers
30032,46,147,42.26,Loyal Customers
30033,303,3,45.02,Lost Customers
30034,42,45,47.59,Loyal Customers
30038,1910,1,52.97,Lost Customers
30040,4,4,60.7,Loyal Customers
30042,98,15,40.53,Loyal Customers
30043,91,19,48.47,Loyal Customers
30049,56,23,37.21,Loyal Customers
30051,184,2,43.14,Lost Customers
30053,44,32,48.91,Loyal Customers
30056,424,4,44.64,Lost Customers
30057,343,6,33.11,Casual Customers
30058,31,89,40.65,Loyal Customers
30061,54,29,45.05,Loyal Customers
30062,144,1,13.33,Casual Customers
30063,121,30,39.18,Loyal Customers
30067,172,3,44.36,Lost Customers
30070,12,58,41.84,Loyal Customers
30071,13,17,41.57,Loyal Customers
30073,522,4,54.61,Lost Customers
30075,41,77,40.96,Loyal Customers
30076,89,8,48.9,Loyal Customers
30079,78,1,45.44,Lost Customers
30080,49,39,38.68,Loyal Customers
30081,13,15,45.14,Loyal Customers
30083,20,7,47.95,Loyal Customers
30089,743,4,50.51,Lost Customers
30092,1630,2,9.94,Casual Customers
30096,1476,1,39.23,Casual Customers
30097,804,2,24.94,Casual Customers
30098,973,3,40.06,Casual Customers
30101,631,3,44.05,Lost Customers
30102,368,5,37.34,Casual Customers
30104,4,70,44.71,Loyal Customers
30105,232,6,32.54,Casual Customers
30106,5,1,29.37,Casual Customers
30108,76,37,38.43,Loyal Customers
30111,49,29,47.56,Loyal Customers
30112,26,80,40.06,Loyal Customers
30115,102,30,37.0,Loyal Customers
30116,155,11,40.21,Loyal Customers
30119,44,12,36.22,Loyal Customers
30121,121,16,40.3,Loyal Customers
30122,47,92,43.27,Loyal Customers
30123,1974,1,26.8,Casual Customers
30128,58,28,44.23,Loyal Customers
30129,92,32,44.85,Loyal Customers
30130,445,2,32.41,Casual Customers
30131,350,2,19.54,Casual Customers
30132,132,9,38.25,Loyal Customers
30134,641,2,48.9,Lost Customers
30136,1512,1,51.1,Lost Customers
30137,132,15,49.07,Loyal Customers
30141,81,10,35.24,Loyal Customers
30142,186,3,61.25,Lost Customers
30146,219,20,45.17,Loyal Customers
30147,415,3,45.19,Lost Customers
30148,17,38,42.54,Loyal Customers
30151,316,1,58.04,Lost Customers
30155,706,1,45.72,Lost Customers
30156,61,8,45.69,Loyal Customers
30158,403,7,33.45,Casual Customers
30159,1106,1,58.4,Lost Customers
30162,59,86,43.11,Loyal Customers
30164,121,3,48.67,Lost Customers
30166,40,39,40.77,Loyal Customers
30169,418,6,58.1,Lost Customers
30170,0,62,43.47,Loyal Customers
30172,242,9,44.39,Loyal Customers
30176,73,5,45.33,Loyal Customers
30178,1748,1,48.84,Lost Customers
30180,29,1,23.63,Casual Customers
30181,18,39,39.21,Loyal Customers
30183,14,71,42.55,Loyal Customers
30187,146,12,43.12,Loyal Customers
30188,2009,1,35.22,Casual Customers
30189,58,32,45.28,Loyal Customers
30190,596,2,66.31,Lost Customers
30192,272,3,36.08,Casual Customers
30193,59,18,41.13,Loyal Customers
30194,1776,1,33.09,Casual Customers
30197,486,3,42.63,Lost Customers
30199,51,11,41.45,Loyal Customers
30206,99,1,13.28,Casual Customers
30209,92,18,32.92,Loyal Customers
30210,17,111,41.57,Loyal Customers
30211,13,61,42.88,Loyal Customers
30212,68,22,45.66,Loyal Customers
30213,31,55,41.54,Loyal Customers
30215,35,71,45.14,Loyal Customers
30217,73,16,46.78,Loyal Customers
30219,85,30,42.68,Loyal Customers
30221,21,120,42.71,Loyal Customers
30222,71,35,41.63,Loyal Customers
30226,17,97,44.75,Loyal Customers
30228,36,3,43.48,Loyal Customers
30229,49,98,40.75,Loyal Customers
30230,15,15,37.74,Loyal Customers
30232,1840,1,62.29,Lost Customers
30234,247,8,44.37,Lost Customers
30236,1002,1,34.53,Casual Customers
30237,2145,4,38.83,Casual Customers
30238,499,4,52.46,Lost Customers
30239,64,1,77.74,Lost Customers
30242,25,8,52.66,Loyal Customers
30243,13,25,46.39,Loyal Customers
30244,130,3,54.25,Lost Customers
30245,137,1,32.61,Casual Customers
30248,96,21,42.17,Loyal Customers
30249,152,5,40.33,Casual Customers
30251,26,47,42.63,Loyal Customers
30253,238,8,53.75,Lost Customers
30255,896,1,12.81,Casual Customers
30256,651,2,58.53,Lost Customers
30257,1,163,43.0,Loyal Customers
30259,28,83,42.48,Loyal Customers
30260,222,1,78.4,Lost Customers
30261,9,40,44.04,Loyal Customers
30262,19,82,41.12,Loyal Customers
30263,192,3,35.85,Casual Customers
30264,378,2,51.89,Lost Customers
30266,400,6,53.49,Lost Customers
30268,142,6,48.63,Lost Customers
30275,90,4,51.84,Lost Customers
30278,245,21,54.45,Loyal Customers
30279,736,2,42.09,Casual Customers
30281,7,139,42.24,Loyal Customers
30284,16,42,46.55,Loyal Customers
30287,182,2,36.44,Casual Customers
30290,107,22,44.95,Loyal Customers
30291,74,4,36.97,Casual Customers
30292,458,5,48.77,Lost Customers
30293,7,55,43.33,Loyal Customers
30295,366,4,44.98,Lost Customers
30296,92,30,40.27,Loyal Customers
30301,211,1,35.62,Casual Customers
30302,730,1,14.82,Casual Customers
30305,185,2,37.02,Casual Customers
30306,492,4,34.75,Casual Customers
30312,263,4,47.75,Lost Customers
30313,45,4,37.14,Loyal Customers
30314,503,1,27.06,Casual Customers
30318,248,5,33.29,Casual Customers
30319,0,77,43.38,Loyal Customers
30320,539,1,64.19,Lost Customers
30322,440,2,46.13,Lost Customers
30324,13,9,50.71,Loyal Customers
30326,7,87,41.79,Loyal Customers
30331,1470,1,27.61,Casual Customers
30333,207,6,42.61,Lost Customers
30337,80,27,39.3,Loyal Customers
30339,176,14,32.09,Loyal Customers
30341,91,2,44.68,Lost Customers
30343,39,17,50.62,Loyal Customers
30345,359,6,48.72,Lost Customers
30346,41,4,45.33,Loyal Customers
30349,149,13,43.71,Loyal Customers
30352,1366,2,46.6,Lost Customers
30353,25,121,43.16,Loyal Customers
30354,1152,1,29.71,Casual Customers
30355,47,66,46.46,Loyal Customers
30356,64,19,39.03,Loyal Customers
30359,76,5,33.69,Casual Customers
30361,363,8,44.34,Lost Customers
30363,33,28,42.74,Loyal Customers
30364,83,22,46.82,Loyal Customers
30365,561,4,33.33,Casual Customers
30366,259,5,46.1,Lost Customers
30367,283,5,42.34,Casual Customers
30368,89,15,51.86,Loyal Customers
30370,519,4,36.74,Casual Customers
30372,0,3,48.97,Loyal Customers
30373,238,1,5.68,Casual Customers
30374,419,12,47.91,Lost Customers
30376,97,12,40.13,Loyal Customers
30382,183,5,53.55,Lost Customers
30384,45,4,38.14,Loyal Customers
30385,166,1,75.54,Lost Customers
30386,127,25,46.23,Loyal Customers
30387,131,15,42.24,Loyal Customers
30388,17,76,37.7,Loyal Customers
30390,155,5,44.77,Lost Customers
30394,882,1,69.82,Lost Customers
30395,1612,1,66.61,Lost Customers
30396,385,1,22.29,Casual Customers
30397,5,70,38.82,Loyal Customers
30398,81,19,36.03,Loyal Customers
30399,40,4,53.44,Lost Customers
30400,120,18,40.44,Loyal Customers
30401,18,12,49.32,Loyal Customers
30403,18,107,39.45,Loyal Customers
30404,79,4,27.68,Casual Customers
30407,29,24,42.61,Loyal Customers
30413,110,8,39.66,Loyal Customers
30414,1131,1,10.09,Casual Customers
30416,586,22,42.64,Loyal Customers
30418,48,9,42.87,Loyal Customers
30421,15,47,51.37,Loyal Customers
30427,1077,2,32.44,Casual Customers
30434,304,13,41.19,Loyal Customers
30435,24,7,43.5,Loyal Customers
30437,27,71,40.08,Loyal Customers
30440,208,14,48.53,Loyal Customers
30441,20,35,46.62,Loyal Customers
30442,17,31,43.45,Loyal Customers
30447,307,5,49.26,Lost Customers
30448,60,45,42.69,Loyal Customers
30449,122,7,45.7,Loyal Customers
30450,19,3,51.73,Loyal Customers
30453,182,8,47.65,Lost Customers
30455,62,27,44.56,Loyal Customers
30458,731,1,58.15,Lost Customers
30460,2072,1,38.31,Casual Customers
30461,169,7,43.25,Loyal Customers
30462,1834,1,6.38,Casual Customers
30465,146,8,34.12,Casual Customers
30467,1744,6,55.18,Lost Customers
30468,73,17,44.93,Loyal Customers
30469,31,184,43.56,Loyal Customers
30470,42,17,35.01,Loyal Customers
30474,910,3,39.62,Casual Customers
30475,749,1,36.08,Casual Customers
30476,11,39,45.41,Loyal Customers
30478,584,2,63.16,Lost Customers
30479,1846,1,10.22,Casual Customers
30480,168,9,39.84,Loyal Customers
30481,71,16,42.73,Loyal Customers
30482,131,3,27.83,Casual Customers
30484,1394,1,40.55,Casual Customers
30485,11,90,42.41,Loyal Customers
30489,190,1,39.44,Casual Customers
30492,38,14,42.4,Loyal Customers
30495,276,11,36.6,Casual Customers
30496,322,2,17.22,Casual Customers
30498,33,32,39.11,Loyal Customers
